"tau","core_model","true_rmse","true_mae","pE","pQ","pV","N","lambda","rho","truth","rep"
0.6,"M7",1.02227557608814,0.810761680684488,1,0.7,1,500,0.85,0.4,"M7",54
0.7,"M7",1.02227557608814,0.810761680684488,1,0.7,1,500,0.85,0.4,"M7",54
0.8,"M5",1.02873165767749,0.815809056170084,1,0.7,1,500,0.85,0.4,"M7",54
0.6,"M7",1.01669419963188,0.812896987777201,1,0.9,0.9,500,0.85,0.4,"M7",55
0.7,"M7",1.01669419963188,0.812896987777201,1,0.9,0.9,500,0.85,0.4,"M7",55
0.8,"M7",1.01669419963188,0.812896987777201,1,0.9,0.9,500,0.85,0.4,"M7",55
0.6,"M7",1.01298141891178,0.808019091556597,0.6,1,1,500,0.85,0.4,"M7",56
0.7,"M6",1.01788605589009,0.812480420483776,0.6,1,1,500,0.85,0.4,"M7",56
0.8,"M6",1.01788605589009,0.812480420483776,0.6,1,1,500,0.85,0.4,"M7",56
0.6,"M6",1.0141639416674,0.809518602508961,0.4,0.8,0.9,500,0.85,0.4,"M7",57
0.7,"M6",1.0141639416674,0.809518602508961,0.4,0.8,0.9,500,0.85,0.4,"M7",57
0.8,"M6",1.0141639416674,0.809518602508961,0.4,0.8,0.9,500,0.85,0.4,"M7",57
0.6,"M4",1.02919236998058,0.822111697716812,1,0.9,0.5,500,0.85,0.4,"M7",58
0.7,"M4",1.02919236998058,0.822111697716812,1,0.9,0.5,500,0.85,0.4,"M7",58
0.8,"M4",1.02919236998058,0.822111697716812,1,0.9,0.5,500,0.85,0.4,"M7",58
0.6,"M6",1.00686851391666,0.806508087418372,0,1,1,500,0.85,0.4,"M7",59
0.7,"M6",1.00686851391666,0.806508087418372,0,1,1,500,0.85,0.4,"M7",59
0.8,"M6",1.00686851391666,0.806508087418372,0,1,1,500,0.85,0.4,"M7",59
0.6,"M7",1.027866710525,0.818786128700914,1,0.9,1,500,0.85,0.4,"M7",60
0.7,"M7",1.027866710525,0.818786128700914,1,0.9,1,500,0.85,0.4,"M7",60
0.8,"M7",1.027866710525,0.818786128700914,1,0.9,1,500,0.85,0.4,"M7",60
0.6,"M7",1.01231680732267,0.804401323674862,1,1,0.7,500,0.85,0.4,"M7",61
0.7,"M7",1.01231680732267,0.804401323674862,1,1,0.7,500,0.85,0.4,"M7",61
0.8,"M4",1.01604126135163,0.806945719076571,1,1,0.7,500,0.85,0.4,"M7",61
0.6,"M7",1.01918998814169,0.817412761989781,0.8,1,0.9,500,0.85,0.4,"M7",62
0.7,"M7",1.01918998814169,0.817412761989781,0.8,1,0.9,500,0.85,0.4,"M7",62
0.8,"M7",1.01918998814169,0.817412761989781,0.8,1,0.9,500,0.85,0.4,"M7",62
0.6,"M7",1.01208882977486,0.806239884861274,0.8,1,1,500,0.85,0.4,"M7",63
0.7,"M7",1.01208882977486,0.806239884861274,0.8,1,1,500,0.85,0.4,"M7",63
0.8,"M7",1.01208882977486,0.806239884861274,0.8,1,1,500,0.85,0.4,"M7",63
0.6,"M5",1.02724612246244,0.822724284244014,1,0.4,1,500,0.85,0.4,"M7",64
0.7,"M5",1.02724612246244,0.822724284244014,1,0.4,1,500,0.85,0.4,"M7",64
0.8,"M5",1.02724612246244,0.822724284244014,1,0.4,1,500,0.85,0.4,"M7",64
0.6,"M6",1.017766851046,0.809016368288767,0.1,1,1,500,0.85,0.4,"M7",65
0.7,"M6",1.017766851046,0.809016368288767,0.1,1,1,500,0.85,0.4,"M7",65
0.8,"M6",1.017766851046,0.809016368288767,0.1,1,1,500,0.85,0.4,"M7",65
0.6,"M6",1.04003694714814,0.827777103920825,0.1,1,1,500,0.85,0.4,"M7",66
0.7,"M6",1.04003694714814,0.827777103920825,0.1,1,1,500,0.85,0.4,"M7",66
0.8,"M6",1.04003694714814,0.827777103920825,0.1,1,1,500,0.85,0.4,"M7",66
0.6,"M7",1.02123725346686,0.815297381775278,1,0.8,1,500,0.85,0.4,"M7",67
0.7,"M7",1.02123725346686,0.815297381775278,1,0.8,1,500,0.85,0.4,"M7",67
0.8,"M7",1.02123725346686,0.815297381775278,1,0.8,1,500,0.85,0.4,"M7",67
0.6,"M3",1.02071291495134,0.812329958520759,0.1,0.5,1,500,0.85,0.4,"M7",68
0.7,"M3",1.02071291495134,0.812329958520759,0.1,0.5,1,500,0.85,0.4,"M7",68
0.8,"M3",1.02071291495134,0.812329958520759,0.1,0.5,1,500,0.85,0.4,"M7",68
0.6,"M7",1.03148827369659,0.824487279319788,0.9,1,1,500,0.85,0.4,"M7",69
0.7,"M7",1.03148827369659,0.824487279319788,0.9,1,1,500,0.85,0.4,"M7",69
0.8,"M7",1.03148827369659,0.824487279319788,0.9,1,1,500,0.85,0.4,"M7",69
0.6,"M7",1.03215057971166,0.819895667577551,0.9,1,1,500,0.85,0.4,"M7",70
0.7,"M7",1.03215057971166,0.819895667577551,0.9,1,1,500,0.85,0.4,"M7",70
0.8,"M7",1.03215057971166,0.819895667577551,0.9,1,1,500,0.85,0.4,"M7",70
0.6,"M7",1.02519486789546,0.819895304255781,1,1,0.7,500,0.85,0.4,"M7",71
0.7,"M7",1.02519486789546,0.819895304255781,1,1,0.7,500,0.85,0.4,"M7",71
0.8,"M4",1.03314735822678,0.825740501921697,1,1,0.7,500,0.85,0.4,"M7",71
0.6,"M7",1.00953634623626,0.803739507962261,0.6,1,0.8,500,0.85,0.4,"M7",72
0.7,"M6",1.01273695756467,0.806847311559856,0.6,1,0.8,500,0.85,0.4,"M7",72
0.8,"M6",1.01273695756467,0.806847311559856,0.6,1,0.8,500,0.85,0.4,"M7",72
0.6,"M7",1.01724586608334,0.812979876356168,1,1,0.8,500,0.85,0.4,"M7",73
0.7,"M7",1.01724586608334,0.812979876356168,1,1,0.8,500,0.85,0.4,"M7",73
0.8,"M7",1.01724586608334,0.812979876356168,1,1,0.8,500,0.85,0.4,"M7",73
0.6,"M7",1.00599182673479,0.808428814195542,0.7,1,1,500,0.85,0.4,"M7",74
0.7,"M7",1.00599182673479,0.808428814195542,0.7,1,1,500,0.85,0.4,"M7",74
0.8,"M6",1.01047134612706,0.81169333782852,0.7,1,1,500,0.85,0.4,"M7",74
0.6,"M7",1.00925891979751,0.807585264866034,0.9,1,1,500,0.85,0.4,"M7",75
0.7,"M7",1.00925891979751,0.807585264866034,0.9,1,1,500,0.85,0.4,"M7",75
0.8,"M7",1.00925891979751,0.807585264866034,0.9,1,1,500,0.85,0.4,"M7",75
0.6,"M7",1.02322866909896,0.816400080457241,1,0.9,1,500,0.85,0.4,"M7",76
0.7,"M7",1.02322866909896,0.816400080457241,1,0.9,1,500,0.85,0.4,"M7",76
0.8,"M7",1.02322866909896,0.816400080457241,1,0.9,1,500,0.85,0.4,"M7",76
0.6,"M7",1.01691935183885,0.809779529018505,0.7,1,0.8,500,0.85,0.4,"M7",77
0.7,"M7",1.01691935183885,0.809779529018505,0.7,1,0.8,500,0.85,0.4,"M7",77
0.8,"M6",1.02536751218404,0.816662933352483,0.7,1,0.8,500,0.85,0.4,"M7",77
0.6,"M7",1.01038296870832,0.802494002073485,1,0.6,1,500,0.85,0.4,"M7",78
0.7,"M5",1.01375395815059,0.805569111542938,1,0.6,1,500,0.85,0.4,"M7",78
0.8,"M5",1.01375395815059,0.805569111542938,1,0.6,1,500,0.85,0.4,"M7",78
0.6,"M7",1.04033546515475,0.833260790422661,1,1,0.8,500,0.85,0.4,"M7",79
0.7,"M7",1.04033546515475,0.833260790422661,1,1,0.8,500,0.85,0.4,"M7",79
0.8,"M7",1.04033546515475,0.833260790422661,1,1,0.8,500,0.85,0.4,"M7",79
0.6,"M7",1.01559369905855,0.814336669957629,0.9,1,0.9,500,0.85,0.4,"M7",80
0.7,"M7",1.01559369905855,0.814336669957629,0.9,1,0.9,500,0.85,0.4,"M7",80
0.8,"M7",1.01559369905855,0.814336669957629,0.9,1,0.9,500,0.85,0.4,"M7",80
0.6,"M7",1.04852641362337,0.835999381425066,1,0.7,1,500,0.85,0.4,"M7",81
0.7,"M7",1.04852641362337,0.835999381425066,1,0.7,1,500,0.85,0.4,"M7",81
0.8,"M5",1.05410413178611,0.839762397909415,1,0.7,1,500,0.85,0.4,"M7",81
0.6,"M4",1.01727021689452,0.811044097724465,1,1,0.5,500,0.85,0.4,"M7",82
0.7,"M4",1.01727021689452,0.811044097724465,1,1,0.5,500,0.85,0.4,"M7",82
0.8,"M4",1.01727021689452,0.811044097724465,1,1,0.5,500,0.85,0.4,"M7",82
0.6,"M7",1.02117106641254,0.816108317935331,1,1,0.8,500,0.85,0.4,"M7",83
0.7,"M7",1.02117106641254,0.816108317935331,1,1,0.8,500,0.85,0.4,"M7",83
0.8,"M7",1.02117106641254,0.816108317935331,1,1,0.8,500,0.85,0.4,"M7",83
0.6,"M7",1.04769088179979,0.837853634371409,0.8,0.6,1,500,0.85,0.4,"M7",84
0.7,"M5",1.05057075002281,0.839772216544691,0.8,0.6,1,500,0.85,0.4,"M7",84
0.8,"M5",1.05057075002281,0.839772216544691,0.8,0.6,1,500,0.85,0.4,"M7",84
0.6,"M7",1.02998032801507,0.826354590487539,1,1,0.9,500,0.85,0.4,"M7",85
0.7,"M7",1.02998032801507,0.826354590487539,1,1,0.9,500,0.85,0.4,"M7",85
0.8,"M7",1.02998032801507,0.826354590487539,1,1,0.9,500,0.85,0.4,"M7",85
0.6,"M7",1.00679430106538,0.812831182249338,1,1,0.9,500,0.85,0.4,"M7",86
0.7,"M7",1.00679430106538,0.812831182249338,1,1,0.9,500,0.85,0.4,"M7",86
0.8,"M7",1.00679430106538,0.812831182249338,1,1,0.9,500,0.85,0.4,"M7",86
0.6,"M5",1.03401514010405,0.826578152486868,1,0,1,500,0.85,0.4,"M7",87
0.7,"M5",1.03401514010405,0.826578152486868,1,0,1,500,0.85,0.4,"M7",87
0.8,"M5",1.03401514010405,0.826578152486868,1,0,1,500,0.85,0.4,"M7",87
0.6,"M7",1.01262354269589,0.810199514660125,0.9,1,1,500,0.85,0.4,"M7",88
0.7,"M7",1.01262354269589,0.810199514660125,0.9,1,1,500,0.85,0.4,"M7",88
0.8,"M7",1.01262354269589,0.810199514660125,0.9,1,1,500,0.85,0.4,"M7",88
0.6,"M7",1.02457806422022,0.815741314731631,1,0.7,1,500,0.85,0.4,"M7",89
0.7,"M7",1.02457806422022,0.815741314731631,1,0.7,1,500,0.85,0.4,"M7",89
0.8,"M5",1.02860955964165,0.817797987219205,1,0.7,1,500,0.85,0.4,"M7",89
0.6,"M7",1.03899615150746,0.825037194296602,0.6,1,1,500,0.85,0.4,"M7",90
0.7,"M6",1.04533948974343,0.830229059370066,0.6,1,1,500,0.85,0.4,"M7",90
0.8,"M6",1.04533948974343,0.830229059370066,0.6,1,1,500,0.85,0.4,"M7",90
0.6,"M7",1.01020677453503,0.80293295050984,0.6,1,0.9,500,0.85,0.4,"M7",91
0.7,"M6",1.015369582714,0.807869471860565,0.6,1,0.9,500,0.85,0.4,"M7",91
0.8,"M6",1.015369582714,0.807869471860565,0.6,1,0.9,500,0.85,0.4,"M7",91
0.6,"M7",1.01353285221941,0.811398080752062,0.9,0.6,1,500,0.85,0.4,"M7",92
0.7,"M5",1.02016285904988,0.818179297087768,0.9,0.6,1,500,0.85,0.4,"M7",92
0.8,"M5",1.02016285904988,0.818179297087768,0.9,0.6,1,500,0.85,0.4,"M7",92
0.6,"M6",1.01661784357727,0.808859970455962,0,1,1,500,0.85,0.4,"M7",93
0.7,"M6",1.01661784357727,0.808859970455962,0,1,1,500,0.85,0.4,"M7",93
0.8,"M6",1.01661784357727,0.808859970455962,0,1,1,500,0.85,0.4,"M7",93
0.6,"M7",1.01750096420272,0.811602826960765,1,1,0.9,500,0.85,0.4,"M7",94
0.7,"M7",1.01750096420272,0.811602826960765,1,1,0.9,500,0.85,0.4,"M7",94
0.8,"M7",1.01750096420272,0.811602826960765,1,1,0.9,500,0.85,0.4,"M7",94
0.6,"M7",1.02295659754562,0.811379083421461,0.7,1,0.8,500,0.85,0.4,"M7",95
0.7,"M7",1.02295659754562,0.811379083421461,0.7,1,0.8,500,0.85,0.4,"M7",95
0.8,"M6",1.0288367132473,0.815775107482473,0.7,1,0.8,500,0.85,0.4,"M7",95
0.6,"M7",1.00369125098372,0.797747754982033,1,0.8,1,500,0.85,0.4,"M7",96
0.7,"M7",1.00369125098372,0.797747754982033,1,0.8,1,500,0.85,0.4,"M7",96
0.8,"M7",1.00369125098372,0.797747754982033,1,0.8,1,500,0.85,0.4,"M7",96
0.6,"M5",1.03060363804562,0.819378768538343,1,0.2,0.9,500,0.85,0.4,"M7",97
0.7,"M5",1.03060363804562,0.819378768538343,1,0.2,0.9,500,0.85,0.4,"M7",97
0.8,"M5",1.03060363804562,0.819378768538343,1,0.2,0.9,500,0.85,0.4,"M7",97
0.6,"M7",1.01169418490724,0.809081137573225,1,0.6,1,500,0.85,0.4,"M7",98
0.7,"M5",1.01676722533072,0.812641639000947,1,0.6,1,500,0.85,0.4,"M7",98
0.8,"M5",1.01676722533072,0.812641639000947,1,0.6,1,500,0.85,0.4,"M7",98
0.6,"M7",1.01197151960761,0.807278740223889,1,1,0.8,500,0.85,0.4,"M7",99
0.7,"M7",1.01197151960761,0.807278740223889,1,1,0.8,500,0.85,0.4,"M7",99
0.8,"M7",1.01197151960761,0.807278740223889,1,1,0.8,500,0.85,0.4,"M7",99
0.6,"M7",1.01954727776148,0.817760392124334,1,1,1,500,0.85,0.4,"M7",100
0.7,"M7",1.01954727776148,0.817760392124334,1,1,1,500,0.85,0.4,"M7",100
0.8,"M7",1.01954727776148,0.817760392124334,1,1,1,500,0.85,0.4,"M7",100
0.6,"M7",1.02004288511735,0.816859307528654,0.6,1,0.9,500,0.85,0.4,"M7",101
0.7,"M6",1.02603434034084,0.822132892282849,0.6,1,0.9,500,0.85,0.4,"M7",101
0.8,"M6",1.02603434034084,0.822132892282849,0.6,1,0.9,500,0.85,0.4,"M7",101
0.6,"M5",1.00964675641429,0.807660774721118,1,0.3,0.8,500,0.85,0.4,"M7",102
0.7,"M5",1.00964675641429,0.807660774721118,1,0.3,0.8,500,0.85,0.4,"M7",102
0.8,"M5",1.00964675641429,0.807660774721118,1,0.3,0.8,500,0.85,0.4,"M7",102
0.6,"M5",1.01037517914579,0.805574162503096,0.7,0.3,1,500,0.85,0.4,"M7",103
0.7,"M5",1.01037517914579,0.805574162503096,0.7,0.3,1,500,0.85,0.4,"M7",103
0.8,"M3",1.01820702302514,0.811491875361931,0.7,0.3,1,500,0.85,0.4,"M7",103
0.6,"M7",1.02721466729723,0.817571922400497,0.9,1,0.9,500,0.85,0.4,"M7",104
0.7,"M7",1.02721466729723,0.817571922400497,0.9,1,0.9,500,0.85,0.4,"M7",104
0.8,"M7",1.02721466729723,0.817571922400497,0.9,1,0.9,500,0.85,0.4,"M7",104
0.6,"M7",1.03469146407704,0.821467839467114,1,0.9,1,500,0.85,0.4,"M7",105
0.7,"M7",1.03469146407704,0.821467839467114,1,0.9,1,500,0.85,0.4,"M7",105
0.8,"M7",1.03469146407704,0.821467839467114,1,0.9,1,500,0.85,0.4,"M7",105
0.6,"M7",0.999258433673743,0.801719984666492,1,0.9,1,500,0.85,0.4,"M7",106
0.7,"M7",0.999258433673743,0.801719984666492,1,0.9,1,500,0.85,0.4,"M7",106
0.8,"M7",0.999258433673743,0.801719984666492,1,0.9,1,500,0.85,0.4,"M7",106
0.6,"M6",1.03336364547972,0.821311339578116,0,1,1,500,0.85,0.4,"M7",107
0.7,"M6",1.03336364547972,0.821311339578116,0,1,1,500,0.85,0.4,"M7",107
0.8,"M6",1.03336364547972,0.821311339578116,0,1,1,500,0.85,0.4,"M7",107
0.6,"M6",1.01166762367386,0.810578211257374,0.1,1,1,500,0.85,0.4,"M7",108
0.7,"M6",1.01166762367386,0.810578211257374,0.1,1,1,500,0.85,0.4,"M7",108
0.8,"M6",1.01166762367386,0.810578211257374,0.1,1,1,500,0.85,0.4,"M7",108
0.6,"M4",1.03279694465827,0.82341635474436,1,1,0.3,500,0.85,0.4,"M7",109
0.7,"M4",1.03279694465827,0.82341635474436,1,1,0.3,500,0.85,0.4,"M7",109
0.8,"M4",1.03279694465827,0.82341635474436,1,1,0.3,500,0.85,0.4,"M7",109
0.6,"M7",1.02964820777475,0.820493071862686,1,1,1,500,0.85,0.4,"M7",110
0.7,"M7",1.02964820777475,0.820493071862686,1,1,1,500,0.85,0.4,"M7",110
0.8,"M7",1.02964820777475,0.820493071862686,1,1,1,500,0.85,0.4,"M7",110
0.6,"M5",1.01984512767333,0.811925013402538,1,0.5,1,500,0.85,0.4,"M7",111
0.7,"M5",1.01984512767333,0.811925013402538,1,0.5,1,500,0.85,0.4,"M7",111
0.8,"M5",1.01984512767333,0.811925013402538,1,0.5,1,500,0.85,0.4,"M7",111
0.6,"M7",1.03411073237117,0.828177301160846,1,1,1,500,0.85,0.4,"M7",112
0.7,"M7",1.03411073237117,0.828177301160846,1,1,1,500,0.85,0.4,"M7",112
0.8,"M7",1.03411073237117,0.828177301160846,1,1,1,500,0.85,0.4,"M7",112
0.6,"M7",1.02736602886752,0.8222760061958,0.9,1,0.9,500,0.85,0.4,"M7",113
0.7,"M7",1.02736602886752,0.8222760061958,0.9,1,0.9,500,0.85,0.4,"M7",113
0.8,"M7",1.02736602886752,0.8222760061958,0.9,1,0.9,500,0.85,0.4,"M7",113
0.6,"M5",1.01562294573485,0.805679220501097,1,0.3,1,500,0.85,0.4,"M7",114
0.7,"M5",1.01562294573485,0.805679220501097,1,0.3,1,500,0.85,0.4,"M7",114
0.8,"M5",1.01562294573485,0.805679220501097,1,0.3,1,500,0.85,0.4,"M7",114
0.6,"M7",1.01871755921904,0.813566528418503,0.6,1,1,500,0.85,0.4,"M7",115
0.7,"M6",1.02405223461793,0.818338340302863,0.6,1,1,500,0.85,0.4,"M7",115
0.8,"M6",1.02405223461793,0.818338340302863,0.6,1,1,500,0.85,0.4,"M7",115
0.6,"M7",1.0102759926349,0.810155920485911,0.9,1,0.9,500,0.85,0.4,"M7",116
0.7,"M7",1.0102759926349,0.810155920485911,0.9,1,0.9,500,0.85,0.4,"M7",116
0.8,"M7",1.0102759926349,0.810155920485911,0.9,1,0.9,500,0.85,0.4,"M7",116
0.6,"M7",1.03219854090741,0.820243984479591,1,1,1,500,0.85,0.4,"M7",117
0.7,"M7",1.03219854090741,0.820243984479591,1,1,1,500,0.85,0.4,"M7",117
0.8,"M7",1.03219854090741,0.820243984479591,1,1,1,500,0.85,0.4,"M7",117
0.6,"M7",1.02767231462132,0.815415270544645,0.9,1,0.7,500,0.85,0.4,"M7",118
0.7,"M7",1.02767231462132,0.815415270544645,0.9,1,0.7,500,0.85,0.4,"M7",118
0.8,"M4",1.03386176845579,0.821204527657114,0.9,1,0.7,500,0.85,0.4,"M7",118
0.6,"M7",1.01996970791299,0.818430120517648,1,0.9,0.9,500,0.85,0.4,"M7",119
0.7,"M7",1.01996970791299,0.818430120517648,1,0.9,0.9,500,0.85,0.4,"M7",119
0.8,"M7",1.01996970791299,0.818430120517648,1,0.9,0.9,500,0.85,0.4,"M7",119
0.6,"M7",1.02667139260917,0.818393980881154,1,0.8,1,500,0.85,0.4,"M7",120
0.7,"M7",1.02667139260917,0.818393980881154,1,0.8,1,500,0.85,0.4,"M7",120
0.8,"M7",1.02667139260917,0.818393980881154,1,0.8,1,500,0.85,0.4,"M7",120
0.6,"M7",1.02915636082714,0.826280138680562,1,0.9,1,500,0.85,0.4,"M7",121
0.7,"M7",1.02915636082714,0.826280138680562,1,0.9,1,500,0.85,0.4,"M7",121
0.8,"M7",1.02915636082714,0.826280138680562,1,0.9,1,500,0.85,0.4,"M7",121
0.6,"M7",1.00682815178682,0.799792945738734,1,0.6,0.8,500,0.85,0.4,"M7",122
0.7,"M5",1.01425160742647,0.80531155528879,1,0.6,0.8,500,0.85,0.4,"M7",122
0.8,"M5",1.01425160742647,0.80531155528879,1,0.6,0.8,500,0.85,0.4,"M7",122
0.6,"M7",1.02632420405426,0.815958427604921,1,1,1,500,0.85,0.4,"M7",123
0.7,"M7",1.02632420405426,0.815958427604921,1,1,1,500,0.85,0.4,"M7",123
0.8,"M7",1.02632420405426,0.815958427604921,1,1,1,500,0.85,0.4,"M7",123
0.6,"M5",1.03729996753034,0.826910414021517,0.8,0.2,1,500,0.85,0.4,"M7",124
0.7,"M5",1.03729996753034,0.826910414021517,0.8,0.2,1,500,0.85,0.4,"M7",124
0.8,"M5",1.03729996753034,0.826910414021517,0.8,0.2,1,500,0.85,0.4,"M7",124
0.6,"M4",1.02544918105287,0.812716809447503,1,1,0.3,500,0.85,0.4,"M7",125
0.7,"M4",1.02544918105287,0.812716809447503,1,1,0.3,500,0.85,0.4,"M7",125
0.8,"M4",1.02544918105287,0.812716809447503,1,1,0.3,500,0.85,0.4,"M7",125
0.6,"M6",1.03361738304903,0.827676468386011,0.5,0.9,1,500,0.85,0.4,"M7",126
0.7,"M6",1.03361738304903,0.827676468386011,0.5,0.9,1,500,0.85,0.4,"M7",126
0.8,"M6",1.03361738304903,0.827676468386011,0.5,0.9,1,500,0.85,0.4,"M7",126
0.6,"M6",1.02747129117699,0.818480688310816,0.5,1,1,500,0.85,0.4,"M7",127
0.7,"M6",1.02747129117699,0.818480688310816,0.5,1,1,500,0.85,0.4,"M7",127
0.8,"M6",1.02747129117699,0.818480688310816,0.5,1,1,500,0.85,0.4,"M7",127
0.6,"M5",1.01890998769858,0.816155623801494,0.9,0.4,1,500,0.85,0.4,"M7",128
0.7,"M5",1.01890998769858,0.816155623801494,0.9,0.4,1,500,0.85,0.4,"M7",128
0.8,"M5",1.01890998769858,0.816155623801494,0.9,0.4,1,500,0.85,0.4,"M7",128
0.6,"M7",1.02437489948339,0.818225892334767,1,0.6,1,500,0.85,0.4,"M7",129
0.7,"M5",1.0284070975451,0.821593950273171,1,0.6,1,500,0.85,0.4,"M7",129
0.8,"M5",1.0284070975451,0.821593950273171,1,0.6,1,500,0.85,0.4,"M7",129
0.6,"M5",1.02079615325114,0.810914726281215,1,0.1,1,500,0.85,0.4,"M7",130
0.7,"M5",1.02079615325114,0.810914726281215,1,0.1,1,500,0.85,0.4,"M7",130
0.8,"M5",1.02079615325114,0.810914726281215,1,0.1,1,500,0.85,0.4,"M7",130
0.6,"M5",1.02804245261646,0.82149612777716,1,0,1,500,0.85,0.4,"M7",131
0.7,"M5",1.02804245261646,0.82149612777716,1,0,1,500,0.85,0.4,"M7",131
0.8,"M5",1.02804245261646,0.82149612777716,1,0,1,500,0.85,0.4,"M7",131
0.6,"M6",1.01963173458122,0.810469283405063,0,0.9,1,500,0.85,0.4,"M7",132
0.7,"M6",1.01963173458122,0.810469283405063,0,0.9,1,500,0.85,0.4,"M7",132
0.8,"M6",1.01963173458122,0.810469283405063,0,0.9,1,500,0.85,0.4,"M7",132
0.6,"M7",1.01835726843673,0.808385224134081,1,1,0.9,500,0.85,0.4,"M7",133
0.7,"M7",1.01835726843673,0.808385224134081,1,1,0.9,500,0.85,0.4,"M7",133
0.8,"M7",1.01835726843673,0.808385224134081,1,1,0.9,500,0.85,0.4,"M7",133
0.6,"M5",1.03016498075776,0.826980220126294,1,0.2,0.9,500,0.85,0.4,"M7",134
0.7,"M5",1.03016498075776,0.826980220126294,1,0.2,0.9,500,0.85,0.4,"M7",134
0.8,"M5",1.03016498075776,0.826980220126294,1,0.2,0.9,500,0.85,0.4,"M7",134
0.6,"M7",1.02662545457148,0.820044739059605,0.8,1,1,500,0.85,0.4,"M7",135
0.7,"M7",1.02662545457148,0.820044739059605,0.8,1,1,500,0.85,0.4,"M7",135
0.8,"M7",1.02662545457148,0.820044739059605,0.8,1,1,500,0.85,0.4,"M7",135
0.6,"M7",1.0298098193327,0.820153305075199,1,0.8,1,500,0.85,0.4,"M7",136
0.7,"M7",1.0298098193327,0.820153305075199,1,0.8,1,500,0.85,0.4,"M7",136
0.8,"M7",1.0298098193327,0.820153305075199,1,0.8,1,500,0.85,0.4,"M7",136
0.6,"M7",1.01459995844733,0.810873153806692,1,1,0.7,500,0.85,0.4,"M7",137
0.7,"M7",1.01459995844733,0.810873153806692,1,1,0.7,500,0.85,0.4,"M7",137
0.8,"M4",1.0217701826114,0.81823145455679,1,1,0.7,500,0.85,0.4,"M7",137
0.6,"M7",1.03473271545574,0.82694604513301,0.9,1,1,500,0.85,0.4,"M7",138
0.7,"M7",1.03473271545574,0.82694604513301,0.9,1,1,500,0.85,0.4,"M7",138
0.8,"M7",1.03473271545574,0.82694604513301,0.9,1,1,500,0.85,0.4,"M7",138
0.6,"M7",1.01308991496457,0.80744763815058,1,1,0.9,500,0.85,0.4,"M7",139
0.7,"M7",1.01308991496457,0.80744763815058,1,1,0.9,500,0.85,0.4,"M7",139
0.8,"M7",1.01308991496457,0.80744763815058,1,1,0.9,500,0.85,0.4,"M7",139
0.6,"M7",1.00437846471666,0.796909340372496,1,0.6,1,500,0.85,0.4,"M7",140
0.7,"M5",1.00994022122075,0.800701620383209,1,0.6,1,500,0.85,0.4,"M7",140
0.8,"M5",1.00994022122075,0.800701620383209,1,0.6,1,500,0.85,0.4,"M7",140
0.6,"M5",1.04599613972324,0.83521296819898,1,0.5,1,500,0.85,0.4,"M7",141
0.7,"M5",1.04599613972324,0.83521296819898,1,0.5,1,500,0.85,0.4,"M7",141
0.8,"M5",1.04599613972324,0.83521296819898,1,0.5,1,500,0.85,0.4,"M7",141
0.6,"M7",1.03892871476715,0.833266901369162,0.9,0.9,1,500,0.85,0.4,"M7",142
0.7,"M7",1.03892871476715,0.833266901369162,0.9,0.9,1,500,0.85,0.4,"M7",142
0.8,"M7",1.03892871476715,0.833266901369162,0.9,0.9,1,500,0.85,0.4,"M7",142
0.6,"M7",1.02550375162774,0.819322564407403,0.8,1,1,500,0.85,0.4,"M7",143
0.7,"M7",1.02550375162774,0.819322564407403,0.8,1,1,500,0.85,0.4,"M7",143
0.8,"M7",1.02550375162774,0.819322564407403,0.8,1,1,500,0.85,0.4,"M7",143
0.6,"M5",1.0177333897819,0.814262893201056,0.8,0.4,1,500,0.85,0.4,"M7",144
0.7,"M5",1.0177333897819,0.814262893201056,0.8,0.4,1,500,0.85,0.4,"M7",144
0.8,"M5",1.0177333897819,0.814262893201056,0.8,0.4,1,500,0.85,0.4,"M7",144
0.6,"M6",1.02726649895816,0.826838227205554,0.3,1,1,500,0.85,0.4,"M7",145
0.7,"M6",1.02726649895816,0.826838227205554,0.3,1,1,500,0.85,0.4,"M7",145
0.8,"M6",1.02726649895816,0.826838227205554,0.3,1,1,500,0.85,0.4,"M7",145
0.6,"M7",1.03392960795027,0.824765859329015,1,1,1,500,0.85,0.4,"M7",146
0.7,"M7",1.03392960795027,0.824765859329015,1,1,1,500,0.85,0.4,"M7",146
0.8,"M7",1.03392960795027,0.824765859329015,1,1,1,500,0.85,0.4,"M7",146
0.6,"M7",1.02227703065176,0.815349594196131,1,1,1,500,0.85,0.4,"M7",147
0.7,"M7",1.02227703065176,0.815349594196131,1,1,1,500,0.85,0.4,"M7",147
0.8,"M7",1.02227703065176,0.815349594196131,1,1,1,500,0.85,0.4,"M7",147
0.6,"M6",1.02628422863984,0.820115366331118,0.1,1,1,500,0.85,0.4,"M7",148
0.7,"M6",1.02628422863984,0.820115366331118,0.1,1,1,500,0.85,0.4,"M7",148
0.8,"M6",1.02628422863984,0.820115366331118,0.1,1,1,500,0.85,0.4,"M7",148
0.6,"M7",1.01033710245196,0.80891675385107,0.9,1,0.8,500,0.85,0.4,"M7",149
0.7,"M7",1.01033710245196,0.80891675385107,0.9,1,0.8,500,0.85,0.4,"M7",149
0.8,"M7",1.01033710245196,0.80891675385107,0.9,1,0.8,500,0.85,0.4,"M7",149
