N,lambda,rho,truth,tau,core_model,true_rmse,true_mae,pE,pQ,pV,n
500,0.85,0.4,M0,0.7,M2,1.0173362200724851,0.812048631466567,0.12222222222222223,0.8277777777777778,0.14444444444444446,18
500,0.85,0.4,M0,0.7,M3,1.0146479186758028,0.8101917235032001,0.18666666666666668,0.20666666666666667,0.8066666666666666,15
500,0.85,0.4,M0,0.7,M4,1.0163213974700538,0.8092381362879031,0.8500000000000001,0.8,0,2
500,0.85,0.4,M0,0.7,M5,1.0156960820527547,0.8084463487779194,0.7999999999999999,0,0.8333333333333334,3
500,0.85,0.4,M0,0.7,M6,1.0098907869218428,0.8034097817088122,0.2,1,0.85,2
500,0.85,0.4,M0,0.8,M0,1.0133956258815986,0.8087433332037272,0.151875,0.195,0.208125,160
500,0.85,0.4,M0,0.8,M1,1.0154474794456274,0.8099960282236772,0.9,0.22727272727272727,0.24545454545454545,11
500,0.85,0.4,M0,0.8,M2,1.0179956564693462,0.8118395652699468,0.12666666666666668,0.8733333333333334,0.16666666666666666,15
500,0.85,0.4,M0,0.8,M3,1.0155852751866243,0.8103130340462003,0.3090909090909091,0.13636363636363635,0.8727272727272728,11
500,0.85,0.4,M0,0.8,M4,1.0072738785414308,0.8063552131515853,0.8,0.9,0,1
500,0.85,0.4,M0,0.8,M5,1.0161734852984887,0.8079863833658669,1,0,0.8,1
500,0.85,0.4,M0,0.8,M6,1.011150139024658,0.8020040127886123,0.4,1,1,1
500,0.85,0.4,M6,0.6,M0,1.0601416840608495,0.8451321441354888,0,0,0.5,1
500,0.85,0.4,M6,0.6,M2,1.0265447169915314,0.8194717844368231,0.125,0.99375,0.26875,16
500,0.85,0.4,M6,0.6,M3,1.0273657455535787,0.8185180329599825,0.14500000000000002,0.29,1,20
500,0.85,0.4,M6,0.6,M4,1.0204169223938633,0.8125563912704583,0.7,0.925,0.4,4
500,0.85,0.4,M6,0.6,M5,1.0235439950609495,0.8152253915465869,0.8166666666666667,0.11666666666666667,0.9833333333333334,6
500,0.85,0.4,M6,0.6,M6,1.0166004298233937,0.8112557257874551,0.1310077519379845,0.9364341085271318,0.9465116279069767,129
500,0.85,0.4,M6,0.6,M7,1.0178754697723686,0.8108473387999728,0.7458333333333333,0.8875,0.9166666666666666,24
500,0.85,0.4,M6,0.7,M0,1.0601416840608495,0.8451321441354888,0,0,0.5,1
500,0.85,0.4,M6,0.7,M2,1.0262703722998814,0.8189955347191945,0.13333333333333333,0.9809523809523809,0.3333333333333333,21
500,0.85,0.4,M6,0.7,M3,1.0253713671020206,0.8170691488671501,0.18695652173913044,0.30434782608695654,1,23
500,0.85,0.4,M6,0.7,M4,1.0170094445240465,0.8107299469901551,0.7333333333333333,1,0.43333333333333335,3
500,0.85,0.4,M6,0.7,M5,1.0281508424508754,0.818756718760816,0.8333333333333334,0.21666666666666667,0.9833333333333334,6
500,0.85,0.4,M6,0.7,M6,1.0165096674441734,0.8110713208630398,0.14765625000000002,0.9375,0.95625,128
500,0.85,0.4,M6,0.7,M7,1.0183149704589183,0.8116954653068374,0.7888888888888889,0.9055555555555556,0.9055555555555556,18
500,0.85,0.4,M6,0.8,M0,1.0553023993956065,0.8393520304360407,0.3,0.35,0.4,2
500,0.85,0.4,M6,0.8,M1,1.0491881000030934,0.8345252513629301,0.8,0.7,0.7,1
500,0.85,0.4,M6,0.8,M2,1.0230502569403839,0.8162511953000796,0.18529411764705883,0.9911764705882353,0.4676470588235294,34
500,0.85,0.4,M6,0.8,M3,1.0249514637429817,0.8165643719188462,0.2342857142857143,0.41714285714285715,0.9942857142857143,35
500,0.85,0.4,M6,0.8,M4,1.0098099622969068,0.8042772705175408,0.8500000000000001,0.95,0.6,2
500,0.85,0.4,M6,0.8,M5,1.0280200984301961,0.8189063819343434,0.88,0.28,0.96,5
500,0.85,0.4,M6,0.8,M6,1.016935812334808,0.8115532259688594,0.1692982456140351,0.9535087719298245,0.9771929824561404,114
500,0.85,0.4,M6,0.8,M7,1.0199507521510673,0.8128698423039609,0.8714285714285714,0.9285714285714286,0.9714285714285714,7
500,0.85,0.4,M7,0.6,M3,1.020712914951341,0.8123299585207591,0.1,0.5,1,1
500,0.85,0.4,M7,0.6,M4,1.0311079279496043,0.8216722518477096,0.9454545454545454,0.990909090909091,0.3,11
500,0.85,0.4,M7,0.6,M5,1.0253474490055894,0.8179395435751671,0.9535714285714286,0.25,0.975,28
500,0.85,0.4,M7,0.6,M6,1.0225781095817494,0.8160113112942987,0.20869565217391306,0.9434782608695652,0.9695652173913043,23
500,0.85,0.4,M7,0.6,M7,1.020835188673345,0.814833894594996,0.9029197080291971,0.9204379562043795,0.9401459854014599,137
500,0.85,0.4,M7,0.7,M2,1.0363587850469564,0.8286402350354571,0.6,0.95,0.3,2
500,0.85,0.4,M7,0.7,M3,1.0317181775412585,0.8203122687765787,0.35,0.55,1,2
500,0.85,0.4,M7,0.7,M4,1.0300388781109902,0.820486748763199,0.98,0.99,0.33,10
500,0.85,0.4,M7,0.7,M5,1.0251326428432943,0.8180194921464128,0.96,0.355,0.975,40
500,0.85,0.4,M7,0.7,M6,1.023648676732388,0.8165642532502201,0.3352941176470588,0.9529411764705882,0.9558823529411765,34
500,0.85,0.4,M7,0.7,M7,1.0210646400341195,0.8151373627234704,0.9303571428571429,0.9526785714285715,0.9401785714285714,112
500,0.85,0.4,M7,0.8,M2,1.0356080573028874,0.8285186904070401,0.4666666666666667,0.9666666666666667,0.4333333333333333,3
500,0.85,0.4,M7,0.8,M3,1.0296366018459224,0.820927145816712,0.5285714285714286,0.6,0.9857142857142858,7
500,0.85,0.4,M7,0.8,M4,1.029935064238483,0.8207732321544751,0.9764705882352941,0.9941176470588236,0.4823529411764706,17
500,0.85,0.4,M7,0.8,M5,1.0267671147873483,0.8190527779371527,0.9704545454545455,0.39545454545454545,0.9772727272727273,44
500,0.85,0.4,M7,0.8,M6,1.0243074041790634,0.8171161974480415,0.415,0.98,0.96,40
500,0.85,0.4,M7,0.8,M7,1.020559273514609,0.814972684529273,0.9516853932584269,0.9617977528089888,0.953932584269663,89
1000,0.7,0,M0,0.6,M0,1.0178603116940326,0.8121124581930526,0.13448275862068965,0.1603448275862069,0.15344827586206897,58
1000,0.7,0,M0,0.6,M1,1.018338347952873,0.8127195701842957,0.8307692307692308,0.18076923076923077,0.16538461538461538,26
1000,0.7,0,M0,0.6,M2,1.0176210700153345,0.81194216242166,0.16111111111111112,0.8111111111111111,0.19166666666666668,36
1000,0.7,0,M0,0.6,M3,1.0163277654868648,0.8111007873694674,0.17777777777777778,0.17777777777777778,0.8844444444444445,45
1000,0.7,0,M0,0.6,M4,1.0306986311275954,0.8228807101081298,0.7999999999999999,0.9,0.24000000000000002,5
1000,0.7,0,M0,0.6,M5,1.0204594348526244,0.8164021487123139,0.85,0.2,0.8625,8
1000,0.7,0,M0,0.6,M6,1.013657288702564,0.808378563862066,0.20500000000000002,0.81,0.795,20
1000,0.7,0,M0,0.6,M7,1.0373975409630232,0.8296546252761954,0.75,0.85,0.8500000000000001,2
1000,0.7,0,M0,0.7,M0,1.017900614045604,0.8121705501830503,0.16842105263157894,0.22763157894736843,0.1881578947368421,76
1000,0.7,0,M0,0.7,M1,1.0187546213739413,0.8130640408675882,0.8652173913043478,0.16086956521739132,0.2,23
1000,0.7,0,M0,0.7,M2,1.0175867649940622,0.8121618918526721,0.178125,0.890625,0.228125,32
1000,0.7,0,M0,0.7,M3,1.0156143712340542,0.8104919075346627,0.19090909090909092,0.19090909090909092,0.9045454545454545,44
1000,0.7,0,M0,0.7,M4,1.0304162829787775,0.8228656283958125,0.85,0.9,0.275,4
1000,0.7,0,M0,0.7,M5,1.0208749617249593,0.8167878084550039,0.9166666666666666,0.23333333333333334,0.8833333333333333,6
1000,0.7,0,M0,0.7,M6,1.0149845163729667,0.8089727204509336,0.18461538461538463,0.8153846153846154,0.8846153846153846,13
1000,0.7,0,M0,0.7,M7,1.0373975409630232,0.8296546252761954,0.75,0.85,0.8500000000000001,2
1000,0.7,0,M0,0.8,M0,1.018143682219161,0.812467986372645,0.20526315789473684,0.26,0.24947368421052632,95
1000,0.7,0,M0,0.8,M1,1.0175554529455817,0.8123301911023407,0.9263157894736842,0.18421052631578946,0.1842105263157895,19
1000,0.7,0,M0,0.8,M2,1.0185001259247861,0.8127760211405354,0.21,0.9233333333333333,0.22333333333333333,30
1000,0.7,0,M0,0.8,M3,1.0159900327058138,0.8107582115416528,0.20238095238095238,0.22380952380952382,0.9380952380952381,42
1000,0.7,0,M0,0.8,M4,1.0318224569675094,0.8214228764605374,1,1,0.4,1
1000,0.7,0,M0,0.8,M5,1.0207778612632281,0.815243624413321,0.9400000000000001,0.32,0.9400000000000001,5
1000,0.7,0,M0,0.8,M6,1.018295293576411,0.8124775613775069,0.25,0.9125,0.9,8
1000,0.7,0,M6,0.6,M2,1.0305105874151421,0.8246193688370062,0.18333333333333335,1,0.2833333333333333,6
1000,0.7,0,M6,0.6,M3,1.0164343794358035,0.8118586558936419,0,0.2,1,1
1000,0.7,0,M6,0.6,M5,1.0227174135670758,0.8174377772229983,0.8666666666666667,0.16666666666666669,1,3
1000,0.7,0,M6,0.6,M6,1.0254062479537813,0.8179630451214431,0.16440677966101697,0.9898305084745763,0.9906779661016949,118
1000,0.7,0,M6,0.6,M7,1.0249469262686421,0.8179477165416968,0.8111111111111111,0.975,0.975,72
1000,0.7,0,M6,0.7,M2,1.0305105874151421,0.8246193688370062,0.18333333333333335,1,0.2833333333333333,6
1000,0.7,0,M6,0.7,M3,1.0164343794358035,0.8118586558936419,0,0.2,1,1
1000,0.7,0,M6,0.7,M4,1.0289884613443414,0.8210833163288341,1,1,0.6,1
1000,0.7,0,M6,0.7,M5,1.0284256595709673,0.8214210563734418,0.9,0.275,0.975,4
1000,0.7,0,M6,0.7,M6,1.0248152257012877,0.8175856653934739,0.2106060606060606,0.990909090909091,0.990909090909091,132
1000,0.7,0,M6,0.7,M7,1.0260657928090537,0.8186959708635818,0.8571428571428572,0.975,0.9785714285714285,56
1000,0.7,0,M6,0.8,M2,1.0305105874151421,0.8246193688370062,0.18333333333333335,1,0.2833333333333333,6
1000,0.7,0,M6,0.8,M3,1.018119276499621,0.8140668055792246,0.35,0.2,1,2
1000,0.7,0,M6,0.8,M4,1.0338040996048183,0.8263295078622185,0.875,1,0.6749999999999999,4
1000,0.7,0,M6,0.8,M5,1.0340986226398365,0.8241036892658054,0.975,0.39999999999999997,0.975,4
1000,0.7,0,M6,0.8,M6,1.0250348252895114,0.8177509488577582,0.24825174825174826,0.9902097902097902,0.9916083916083916,143
1000,0.7,0,M6,0.8,M7,1.0251939655776083,0.8180815290732422,0.8975609756097561,0.9780487804878049,0.9926829268292683,41
1000,0.7,0,M7,0.6,M4,1.03561349567129,0.8290809519039585,1,1,0.4,1
1000,0.7,0,M7,0.6,M5,1.0339718457854317,0.8246904782444737,1,0.5,1,2
1000,0.7,0,M7,0.6,M6,1.0297193458727285,0.8225025259964414,0.16666666666666666,0.9833333333333334,1,6
1000,0.7,0,M7,0.6,M7,1.026310551372814,0.8191015124458938,0.9649214659685864,0.9858638743455498,0.9806282722513089,191
1000,0.7,0,M7,0.7,M4,1.03561349567129,0.8290809519039585,1,1,0.4,1
1000,0.7,0,M7,0.7,M5,1.0380829088389125,0.8289527579069367,1,0.55,1,4
1000,0.7,0,M7,0.7,M6,1.0306458934634877,0.8237993469507202,0.3833333333333333,0.9916666666666667,1,12
1000,0.7,0,M7,0.7,M7,1.0261920375466753,0.8189344923210417,0.9765027322404372,0.9896174863387979,0.9797814207650273,183
1000,0.7,0,M7,0.8,M2,1.0450729726618635,0.8325124225130188,0.7,1,0.7,1
1000,0.7,0,M7,0.8,M4,1.0262740563868062,0.8198967391120559,1,0.96,0.64,5
1000,0.7,0,M7,0.8,M5,1.0367237797166164,0.8276693774732929,1,0.6,1,6
1000,0.7,0,M7,0.8,M6,1.030678332988437,0.8241012833330204,0.42857142857142855,0.9928571428571429,1,14
1000,0.7,0,M7,0.8,M7,1.02634707614143,0.8190437472693315,0.9804597701149426,0.9936781609195402,0.9873563218390805,174
1000,0.7,0.4,M0,0.6,M0,1.016907114099081,0.8118647864218965,0.1711111111111111,0.21555555555555556,0.26,45
1000,0.7,0.4,M0,0.6,M1,1.0222674388229018,0.8154406981495675,0.8041666666666667,0.225,0.2,24
1000,0.7,0.4,M0,0.6,M2,1.0157922149814391,0.8103533228145651,0.11666666666666667,0.8571428571428571,0.15952380952380954,42
1000,0.7,0.4,M0,0.6,M3,1.0182693448355118,0.8123568506471427,0.12916666666666668,0.15,0.8354166666666667,48
1000,0.7,0.4,M0,0.6,M4,1.0160304983764323,0.8090839950088805,0.7857142857142857,0.8142857142857143,0.15714285714285714,7
1000,0.7,0.4,M0,0.6,M5,1.0166237653381074,0.8099132525385376,0.7615384615384615,0.13076923076923078,0.8076923076923077,13
1000,0.7,0.4,M0,0.6,M6,1.0173117622361558,0.8120342742182417,0.1,0.8066666666666666,0.7666666666666667,15
1000,0.7,0.4,M0,0.6,M7,1.0225455617459496,0.815791008103965,0.6833333333333333,0.7833333333333333,0.8666666666666667,6
1000,0.7,0.4,M0,0.7,M0,1.0181664105188253,0.8124862537295079,0.21044776119402986,0.2671641791044776,0.3164179104477612,67
1000,0.7,0.4,M0,0.7,M1,1.0224367208705252,0.8156719436557858,0.865,0.21,0.19,20
1000,0.7,0.4,M0,0.7,M2,1.015493862294539,0.8103437444773367,0.13333333333333333,0.8952380952380953,0.2,42
1000,0.7,0.4,M0,0.7,M3,1.0178922071386616,0.8122357405893237,0.1325581395348837,0.1558139534883721,0.8744186046511628,43
1000,0.7,0.4,M0,0.7,M4,1.016000373766575,0.8085257458094444,0.78,0.86,0.1,5
1000,0.7,0.4,M0,0.7,M5,1.016743832746094,0.8106873116911032,0.8,0.16363636363636364,0.8727272727272727,11
1000,0.7,0.4,M0,0.7,M6,1.0161727164232566,0.8102265638591782,0.16666666666666666,0.8666666666666667,0.8666666666666667,9
1000,0.7,0.4,M0,0.7,M7,1.0256451658987655,0.8167914006599097,0.7333333333333333,0.7333333333333333,0.9,3
1000,0.7,0.4,M0,0.8,M0,1.0181597122867023,0.8123084734804026,0.22560975609756098,0.28536585365853656,0.3475609756097561,82
1000,0.7,0.4,M0,0.8,M1,1.0236835712054488,0.8166831216516413,0.875,0.21,0.225,20
1000,0.7,0.4,M0,0.8,M2,1.0154945306731167,0.8104313789365462,0.1475,0.9125,0.1975,40
1000,0.7,0.4,M0,0.8,M3,1.0178871581494526,0.8123041099342163,0.19285714285714287,0.18571428571428572,0.9119047619047619,42
1000,0.7,0.4,M0,0.8,M4,1.0070241840403604,0.7984900234022785,0.9,0.95,0,2
1000,0.7,0.4,M0,0.8,M5,1.0186789193369539,0.8114888404813629,0.8666666666666667,0.25,0.9166666666666667,6
1000,0.7,0.4,M0,0.8,M6,1.0159084018279474,0.8103563360830222,0.2625,0.9,0.8625,8
1000,0.7,0.4,M6,0.6,M2,1.0377124307945087,0.8312786632921333,0.1,1,0.3,3
1000,0.7,0.4,M6,0.6,M3,1.0388788307648475,0.8270907850726462,0.025,0.25,1,4
1000,0.7,0.4,M6,0.6,M4,1.0307049963207238,0.8252678978804426,0.7333333333333333,1,0.26666666666666666,3
1000,0.7,0.4,M6,0.6,M5,1.0320887126559248,0.825292066583539,0.8333333333333334,0.26666666666666666,1,3
1000,0.7,0.4,M6,0.6,M6,1.0239902753475445,0.817029005341339,0.14825174825174825,0.9867132867132867,0.9874125874125874,143
1000,0.7,0.4,M6,0.6,M7,1.0248130334868721,0.8175592645719397,0.8181818181818182,0.9772727272727273,0.9818181818181818,44
1000,0.7,0.4,M6,0.7,M2,1.0354006223225027,0.8282250534785945,0.3,1,0.37142857142857144,7
1000,0.7,0.4,M6,0.7,M3,1.0408872210789453,0.829327612369846,0.13999999999999999,0.28,1,5
1000,0.7,0.4,M6,0.7,M4,1.0240150398923817,0.8187568656737519,1,1,0.3,1
1000,0.7,0.4,M6,0.7,M5,1.0279882508500835,0.8209947971226375,0.9333333333333333,0.3333333333333333,1,3
1000,0.7,0.4,M6,0.7,M6,1.0238906517767494,0.8169179621460978,0.16756756756756758,0.9864864864864865,0.9905405405405405,148
1000,0.7,0.4,M6,0.7,M7,1.0251730014506955,0.8180416829074024,0.8583333333333334,0.9861111111111112,0.9888888888888889,36
1000,0.7,0.4,M6,0.8,M2,1.0354006223225027,0.8282250534785945,0.3,1,0.37142857142857144,7
1000,0.7,0.4,M6,0.8,M3,1.0365100546962485,0.8257724241904697,0.18333333333333335,0.35,1,6
1000,0.7,0.4,M6,0.8,M4,1.0240150398923817,0.8187568656737519,1,1,0.3,1
1000,0.7,0.4,M6,0.8,M5,1.0279882508500835,0.8209947971226375,0.9333333333333333,0.3333333333333333,1,3
1000,0.7,0.4,M6,0.8,M6,1.0239855951347339,0.8169618136599676,0.18355263157894736,0.9888157894736842,0.9907894736842106,152
1000,0.7,0.4,M6,0.8,M7,1.0252891516296814,0.8183641469751749,0.8838709677419355,0.9838709677419355,0.9870967741935484,31
1000,0.7,0.4,M7,0.6,M4,1.029904270251409,0.8222101912438763,1,1,0.33333333333333337,3
1000,0.7,0.4,M7,0.6,M5,1.0386805334124998,0.8263971173710409,0.95,0.2,1,2
1000,0.7,0.4,M7,0.6,M6,1.0321518814408899,0.8229885276674778,0.3,1,1,9
1000,0.7,0.4,M7,0.6,M7,1.0274279212658568,0.8201035600763652,0.9661290322580646,0.9806451612903225,0.989247311827957,186
1000,0.7,0.4,M7,0.7,M4,1.029904270251409,0.8222101912438763,1,1,0.33333333333333337,3
1000,0.7,0.4,M7,0.7,M5,1.035586315008706,0.8236357415799647,0.9666666666666667,0.3333333333333333,1,3
1000,0.7,0.4,M7,0.7,M6,1.0332977839509425,0.8240676574664866,0.42,0.9866666666666667,0.9933333333333333,15
1000,0.7,0.4,M7,0.7,M7,1.0273510534790278,0.820078531363048,0.9782122905027933,0.9832402234636871,0.9893854748603352,179
1000,0.7,0.4,M7,0.8,M4,1.0332326017699427,0.8253640485482763,0.9666666666666667,0.9666666666666667,0.5166666666666666,6
1000,0.7,0.4,M7,0.8,M5,1.037479925278686,0.8261185607448738,0.9714285714285714,0.5428571428571428,1,7
1000,0.7,0.4,M7,0.8,M6,1.0340177171413742,0.8249500635535403,0.49,0.99,0.99,20
1000,0.7,0.4,M7,0.8,M7,1.0270456981765153,0.8198362998715956,0.9874251497005988,0.9904191616766467,0.9946107784431137,167
1000,0.85,0,M0,0.6,M0,1.0117827583471986,0.8078822827734026,0.14526315789473684,0.13894736842105262,0.14842105263157895,95
1000,0.85,0,M0,0.6,M1,1.0131633960842152,0.809311239192527,0.7869565217391304,0.16521739130434784,0.10869565217391304,23
1000,0.85,0,M0,0.6,M2,1.011927740724233,0.8071400729548207,0.12333333333333334,0.7466666666666667,0.08666666666666667,30
1000,0.85,0,M0,0.6,M3,1.0135655601559312,0.8092285828070701,0.14838709677419357,0.12258064516129033,0.8096774193548387,31
1000,0.85,0,M0,0.6,M4,1.0188215512974033,0.8121706382208835,0.6166666666666667,0.7333333333333334,0.1,6
1000,0.85,0,M0,0.6,M5,1.0118554199530163,0.8076769055401647,0.74,0.14,0.78,5
1000,0.85,0,M0,0.6,M6,1.017408624010476,0.8121372534778498,0.1375,0.7375,0.7375,8
1000,0.85,0,M0,0.6,M7,1.013912280690761,0.8061892890065445,0.7,0.95,0.8,2
1000,0.85,0,M0,0.7,M0,1.0121971249977952,0.8082373107151187,0.1788135593220339,0.19576271186440677,0.15254237288135594,118
1000,0.85,0,M0,0.7,M1,1.0119334437707987,0.8081900262296383,0.85,0.13333333333333333,0.15555555555555556,18
1000,0.85,0,M0,0.7,M2,1.0138674778284298,0.8085356768099489,0.16666666666666666,0.8291666666666667,0.12916666666666668,24
1000,0.85,0,M0,0.7,M3,1.0129959134238058,0.8086522787167693,0.15937500000000002,0.175,0.81875,32
1000,0.85,0,M0,0.7,M4,1.020139013809514,0.811092634425929,0.7,0.8,0.1,1
1000,0.85,0,M0,0.7,M5,1.01446810963547,0.8093243104168626,0.7666666666666667,0.2,0.9,3
1000,0.85,0,M0,0.7,M6,1.0126985591249027,0.8073221054579319,0.26666666666666666,0.9,0.8666666666666667,3
1000,0.85,0,M0,0.7,M7,1.022608513152928,0.8134973209198085,0.8,1,0.8,1
1000,0.85,0,M0,0.8,M0,1.0115838010877087,0.8076920763035627,0.1944055944055944,0.22097902097902097,0.1958041958041958,143
1000,0.85,0,M0,0.8,M1,1.0143640763271082,0.8104356364963444,0.9076923076923077,0.13846153846153847,0.17692307692307693,13
1000,0.85,0,M0,0.8,M2,1.015331513130372,0.8092700124023221,0.2529411764705882,0.8882352941176471,0.12352941176470589,17
1000,0.85,0,M0,0.8,M3,1.0139269322633175,0.8092044581192368,0.14285714285714285,0.18095238095238095,0.8809523809523809,21
1000,0.85,0,M0,0.8,M5,1.026211615986489,0.818953367932185,0.8,0.05,1,2
1000,0.85,0,M0,0.8,M6,1.0126985591249027,0.8073221054579319,0.26666666666666666,0.9,0.8666666666666667,3
1000,0.85,0,M0,0.8,M7,1.022608513152928,0.8134973209198085,0.8,1,0.8,1
1000,0.85,0,M6,0.6,M2,1.0207618641749683,0.8131979809812966,0.1,1,0.4,2
1000,0.85,0,M6,0.6,M4,1.0352963400988238,0.8285951405661078,0.9,1,0,1
1000,0.85,0,M6,0.6,M5,1.049753327503458,0.8398845983025118,0.8,0.5,1,1
1000,0.85,0,M6,0.6,M6,1.015724794150099,0.8102473924674842,0.13048780487804879,0.9932926829268293,0.9926829268292683,164
1000,0.85,0,M6,0.6,M7,1.0174875380273225,0.8117451980547039,0.815625,0.96875,0.984375,32
1000,0.85,0,M6,0.7,M2,1.0205476123247836,0.8124418317354636,0.1,1,0.4666666666666667,3
1000,0.85,0,M6,0.7,M4,1.0352963400988238,0.8285951405661078,0.9,1,0,1
1000,0.85,0,M6,0.7,M5,1.049753327503458,0.8398845983025118,0.8,0.5,1,1
1000,0.85,0,M6,0.7,M6,1.0158240395591442,0.8103178404453558,0.14464285714285716,0.993452380952381,0.9952380952380953,168
1000,0.85,0,M6,0.7,M7,1.0172945450078794,0.8118226421168416,0.8555555555555555,0.9629629629629629,0.9814814814814815,27
1000,0.85,0,M6,0.8,M2,1.0204644986672464,0.813164991855473,0.1,1,0.525,4
1000,0.85,0,M6,0.8,M3,1.0213567371825976,0.8146940453817688,0.35,0.7,1,2
1000,0.85,0,M6,0.8,M4,1.0352963400988238,0.8285951405661078,0.9,1,0,1
1000,0.85,0,M6,0.8,M5,1.0236621507049735,0.8178960870153652,0.8333333333333334,0.6333333333333333,1,3
1000,0.85,0,M6,0.8,M6,1.0159607853223145,0.8104716014969163,0.1588235294117647,0.9964705882352941,0.9970588235294118,170
1000,0.85,0,M6,0.8,M7,1.0180197361502186,0.8120321949254862,0.895,0.985,0.975,20
1000,0.85,0,M7,0.6,M4,1.0264691446406478,0.8217892688013345,1,1,0.2,1
1000,0.85,0,M7,0.6,M6,1.0148197898376423,0.8132674829550153,0.34,1,1,5
1000,0.85,0,M7,0.6,M7,1.015774616971762,0.8101843329249055,0.9798969072164948,0.993298969072165,0.993298969072165,194
1000,0.85,0,M7,0.7,M4,1.0247360582284584,0.8188322945455809,1,1,0.4,2
1000,0.85,0,M7,0.7,M6,1.02034552251314,0.818002595714177,0.41428571428571426,1,1,7
1000,0.85,0,M7,0.7,M7,1.0156267150268046,0.8100221366312518,0.9837696335078534,0.993193717277487,0.9952879581151832,191
1000,0.85,0,M7,0.8,M4,1.0193440724706753,0.8113448575071613,1,1,0.5,3
1000,0.85,0,M7,0.8,M5,1.0189368644622379,0.8111832067357785,1,0.7,1,2
1000,0.85,0,M7,0.8,M6,1.02034552251314,0.818002595714177,0.41428571428571426,1,1,7
1000,0.85,0,M7,0.8,M7,1.0157641015418577,0.8101978657735378,0.9835106382978723,0.9962765957446809,0.9968085106382979,188
1000,0.85,0.4,M0,0.6,M0,1.0115231878345712,0.8077061237967446,0.13473684210526315,0.16526315789473683,0.1726315789473684,95
1000,0.85,0.4,M0,0.6,M1,1.012774499018497,0.8086420003481493,0.7777777777777778,0.1814814814814815,0.12592592592592594,27
1000,0.85,0.4,M0,0.6,M2,1.0114698691577655,0.8054873179972791,0.17142857142857143,0.8171428571428572,0.19428571428571428,35
1000,0.85,0.4,M0,0.6,M3,1.0134117885703264,0.8087713697445618,0.060000000000000005,0.15333333333333335,0.8,30
1000,0.85,0.4,M0,0.6,M4,1.0082944588785105,0.8025929748784858,0.8333333333333334,0.8,0.23333333333333334,3
1000,0.85,0.4,M0,0.6,M5,1.0138261922018423,0.8086787589394716,0.7571428571428571,0.1,0.9,7
1000,0.85,0.4,M0,0.6,M6,1.0206466456105723,0.8132280778057074,0.1,0.75,0.8,2
1000,0.85,0.4,M0,0.6,M7,1.0066407526914871,0.7998105004959332,0.9,0.7,0.9,1
1000,0.85,0.4,M0,0.7,M0,1.0119883878466698,0.8079157332738814,0.16363636363636364,0.17909090909090908,0.18181818181818182,110
1000,0.85,0.4,M0,0.7,M1,1.0127148318658157,0.808605385176761,0.8285714285714286,0.20476190476190476,0.1380952380952381,21
1000,0.85,0.4,M0,0.7,M2,1.0107512130162017,0.8049826355804282,0.17,0.8533333333333334,0.20333333333333334,30
1000,0.85,0.4,M0,0.7,M3,1.013153113212248,0.8085622366903327,0.08620689655172414,0.1793103448275862,0.8206896551724138,29
1000,0.85,0.4,M0,0.7,M4,1.0082944588785105,0.8025929748784858,0.8333333333333334,0.8,0.23333333333333334,3
1000,0.85,0.4,M0,0.7,M5,1.013788379775317,0.8079719855504193,0.8200000000000001,0.060000000000000005,0.96,5
1000,0.85,0.4,M0,0.7,M6,1.0221937618394605,0.8178463009238466,0,0.9,0.9,1
1000,0.85,0.4,M0,0.7,M7,1.0066407526914871,0.7998105004959332,0.9,0.7,0.9,1
1000,0.85,0.4,M0,0.8,M0,1.0117667833329427,0.8075165859558678,0.19022556390977444,0.20300751879699247,0.21729323308270676,133
1000,0.85,0.4,M0,0.8,M1,1.0122345012744647,0.8076769868586156,0.9,0.26,0.13333333333333333,15
1000,0.85,0.4,M0,0.8,M2,1.0119043177938554,0.8061600776695185,0.17200000000000001,0.892,0.228,25
1000,0.85,0.4,M0,0.8,M3,1.0128360569848247,0.808749180266326,0.11499999999999999,0.16,0.89,20
1000,0.85,0.4,M0,0.8,M4,1.0154718609485411,0.8091195467110393,0.8,0.8,0.1,1
1000,0.85,0.4,M0,0.8,M5,1.0128281887143453,0.8069695533558953,0.86,0.19999999999999998,0.9400000000000001,5
1000,0.85,0.4,M0,0.8,M6,1.0221937618394605,0.8178463009238466,0,0.9,0.9,1
1000,0.85,0.4,M6,0.6,M2,1.0224628108176077,0.813870846550428,0.06666666666666667,1,0.43333333333333335,3
1000,0.85,0.4,M6,0.6,M3,1.0205033039420606,0.8134324051774747,0.16666666666666666,0.26666666666666666,1,3
1000,0.85,0.4,M6,0.6,M6,1.014353146044228,0.8092001248250373,0.13782051282051283,0.9801282051282051,0.9884615384615385,156
1000,0.85,0.4,M6,0.6,M7,1.0146061465674823,0.8092100148776493,0.8,0.9868421052631579,0.9947368421052631,38
1000,0.85,0.4,M6,0.7,M2,1.0241588585427137,0.8149397462961077,0.1,1,0.475,4
1000,0.85,0.4,M6,0.7,M3,1.0177762315549765,0.8116311339479776,0.225,0.35,1,4
1000,0.85,0.4,M6,0.7,M6,1.0145035848311954,0.8093732819628857,0.16927710843373495,0.983132530120482,0.9915662650602409,166
1000,0.85,0.4,M6,0.7,M7,1.0134443773499888,0.8079465435229763,0.8923076923076924,0.9846153846153847,0.9923076923076923,26
